('2015-03-21 09:55:32.328168', 'worker [2] started')
('2015-03-21 09:55:32.328237', 'client 8 initted')
('2015-03-21 09:55:33.010608', 'put_channel : channel login, group 0, time 2015-03-21 09:55:33.010468')
('2015-03-21 09:55:33.227400', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:34.508739', 'put_channel : channel login, group 0, time 2015-03-21 09:55:34.508647')
('2015-03-21 09:55:34.729602', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:36.008011', 'put_channel : channel login, group 0, time 2015-03-21 09:55:36.007932')
('2015-03-21 09:55:36.231294', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:37.507883', 'put_channel : channel login, group 0, time 2015-03-21 09:55:37.507752')
('2015-03-21 09:55:37.733967', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:39.009320', 'put_channel : channel login, group 0, time 2015-03-21 09:55:39.009188')
('2015-03-21 09:55:39.237105', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:40.508607', 'put_channel : channel login, group 0, time 2015-03-21 09:55:40.508476')
('2015-03-21 09:55:40.740071', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:42.009170', 'put_channel : channel login, group 0, time 2015-03-21 09:55:42.009023')
('2015-03-21 09:55:42.242514', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:43.510903', 'put_channel : channel login, group 0, time 2015-03-21 09:55:43.510770')
('2015-03-21 09:55:43.745113', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:56:04.047338', 'put_channel : channel login, group 1, time 2015-03-21 09:56:04.047193')
('2015-03-21 09:56:05.583833', 'put_channel : channel login, group 1, time 2015-03-21 09:56:05.583674')
('2015-03-21 09:56:07.057491', 'put_channel : channel login, group 1, time 2015-03-21 09:56:07.057345')
('2015-03-21 09:56:08.561512', 'put_channel : channel login, group 1, time 2015-03-21 09:56:08.561372')
('2015-03-21 09:56:10.063716', 'put_channel : channel login, group 1, time 2015-03-21 09:56:10.063599')
('2015-03-21 09:56:11.569459', 'put_channel : channel login, group 1, time 2015-03-21 09:56:11.569270')
('2015-03-21 09:56:13.071959', 'put_channel : channel login, group 1, time 2015-03-21 09:56:13.071804')
('2015-03-21 09:56:14.576243', 'put_channel : channel login, group 1, time 2015-03-21 09:56:14.576161')
('2015-03-21 10:32:31.509649', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:31.509265')
('2015-03-21 10:32:31.513559', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:31.513517')
('2015-03-21 10:32:33.010192', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:33.010015')
('2015-03-21 10:32:33.014113', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:33.014064')
('2015-03-21 10:32:34.509386', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:34.509274')
('2015-03-21 10:32:34.512532', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:34.512434')
('2015-03-21 10:32:36.005697', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:36.005628')
('2015-03-21 10:32:36.007824', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:36.007778')
('2015-03-21 10:32:37.506365', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:37.506291')
('2015-03-21 10:32:37.508015', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:37.507969')
('2015-03-21 10:32:39.006855', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:39.006773')
('2015-03-21 10:32:39.008952', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:39.008885')
('2015-03-21 10:32:40.509978', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:40.509835')
