('2015-03-21 09:55:35.415935', 'worker [9] started')
('2015-03-21 09:55:35.416001', 'client 8 initted')
('2015-03-21 09:55:36.007953', 'put_channel : channel login, group 0, time 2015-03-21 09:55:36.007867')
('2015-03-21 09:55:36.010662', 'put_channel : channel login, group 1, time 2015-03-21 09:55:36.010621')
('2015-03-21 09:55:36.013937', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:36.014465', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:37.506280', 'put_channel : channel login, group 0, time 2015-03-21 09:55:37.506210')
('2015-03-21 09:55:37.507898', 'put_channel : channel login, group 1, time 2015-03-21 09:55:37.507852')
('2015-03-21 09:55:37.508254', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:37.516143', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:39.009122', 'put_channel : channel login, group 0, time 2015-03-21 09:55:39.009006')
('2015-03-21 09:55:39.012003', 'put_channel : channel login, group 1, time 2015-03-21 09:55:39.011957')
('2015-03-21 09:55:39.012287', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:39.018692', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:40.507341', 'put_channel : channel login, group 0, time 2015-03-21 09:55:40.507260')
('2015-03-21 09:55:40.509042', 'put_channel : channel login, group 1, time 2015-03-21 09:55:40.508989')
('2015-03-21 09:55:40.509497', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:40.521083', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:32:31.509563', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:31.509350')
('2015-03-21 10:32:31.510913', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:31.510799')
('2015-03-21 10:32:33.006198', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:33.006124')
('2015-03-21 10:32:33.007637', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:33.007596')
('2015-03-21 10:32:34.509363', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:34.509288')
('2015-03-21 10:32:36.012765', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:36.012686')
('2015-03-21 10:32:37.508731', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:37.508659')
('2015-03-21 10:32:39.010663', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:39.010595')
('2015-03-21 10:32:40.510295', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:40.510222')
('2015-03-21 10:32:42.012970', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:42.012839')
('2015-03-21 10:32:43.510674', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:43.510604')
('2015-03-21 10:32:45.007994', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:45.007904')
('2015-03-21 10:32:46.510603', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:46.510532')
('2015-03-21 10:32:48.013429', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:48.013300')
('2015-03-21 10:32:49.508020', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:49.507949')
('2015-03-21 10:32:50.503860', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:50.503751')
('2015-03-21 10:32:51.010525', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:51.009681')
('2015-03-21 10:32:51.011077', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:51.011035')
('2015-03-21 10:32:51.012353', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:51.012313')
('2015-03-21 10:32:52.019409', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:52.019331')
('2015-03-21 10:32:52.508874', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:52.508748')
('2015-03-21 10:32:52.510120', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:52.510034')
('2015-03-21 10:32:54.006530', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:54.006457')
('2015-03-21 10:32:54.009414', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:54.009374')
('2015-03-21 10:32:55.508669', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:55.508545')
('2015-03-21 10:32:55.512734', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:55.512633')
('2015-03-21 10:32:57.011837', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:57.011703')
('2015-03-21 10:32:58.510546', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:58.510407')
('2015-03-21 10:33:00.007639', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:00.007565')
('2015-03-21 10:33:01.511286', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:01.511159')
('2015-03-21 10:33:03.008245', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:03.008173')
('2015-03-21 10:33:04.512163', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:04.512022')
('2015-03-21 10:33:10.506894', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:10.506823')
('2015-03-21 10:33:10.507218', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:10.507180')
('2015-03-21 10:33:11.522993', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:11.522891')
('2015-03-21 10:33:12.006958', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:12.006886')
('2015-03-21 10:33:12.008589', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:12.008549')
('2015-03-21 10:33:12.035595', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:12.035490')
('2015-03-21 10:33:13.020675', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:13.020594')
('2015-03-21 10:33:13.058837', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:13.058759')
('2015-03-21 10:33:13.507705', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:13.507634')
('2015-03-21 10:33:13.541096', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:13.541021')
('2015-03-21 10:33:17.509144', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:17.509069')
('2015-03-21 10:33:18.009915', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:18.009789')
('2015-03-21 10:33:18.011009', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:18.010948')
('2015-03-21 10:33:19.508328', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:19.508256')
('2015-03-21 10:33:21.010673', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:21.010547')
('2015-03-21 10:33:22.509659', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:22.509588')
('2015-03-21 10:33:22.532825', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:22.532784')
('2015-03-21 10:33:24.009949', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:24.009878')
('2015-03-21 10:33:24.036930', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:24.036865')
('2015-03-21 10:33:25.005049', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:25.004969')
('2015-03-21 10:33:25.020968', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:25.020880')
('2015-03-21 10:33:25.506733', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:25.506641')
('2015-03-21 10:33:25.507126', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:25.507081')
('2015-03-21 10:33:25.508556', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:25.508516')
('2015-03-21 10:33:26.515438', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:26.515308')
('2015-03-21 10:33:27.008487', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:27.008413')
('2015-03-21 10:33:27.008810', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:27.008771')
('2015-03-21 10:33:28.020796', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:28.020655')
('2015-03-21 10:33:28.509158', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:28.509028')
('2015-03-21 10:33:28.509613', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:28.509572')
('2015-03-21 10:33:30.006642', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:30.006570')
('2015-03-21 10:33:30.036604', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:30.036541')
('2015-03-21 10:33:37.003702', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:37.003574')
('2015-03-21 10:33:37.506801', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:37.506730')
('2015-03-21 10:33:37.508445', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:37.508398')
('2015-03-21 10:33:41.505825', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:41.505685')
('2015-03-21 10:33:42.007604', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:42.007477')
('2015-03-21 10:33:42.010108', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:42.010010')
('2015-03-21 10:33:45.011589', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:45.011495')
('2015-03-21 10:33:46.509356', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:46.509228')
('2015-03-21 10:33:47.519361', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:47.519228')
('2015-03-21 10:33:48.008384', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:48.008311')
('2015-03-21 10:33:48.038290', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:48.038222')
('2015-03-21 10:33:49.512937', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:49.512853')
('2015-03-21 10:33:49.542897', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:49.542822')
('2015-03-21 10:33:51.008188', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:51.008115')
('2015-03-21 10:33:51.030688', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:51.030563')
('2015-03-21 10:33:52.510666', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:52.510540')
('2015-03-21 10:33:54.007584', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:54.007511')
('2015-03-21 10:33:55.511874', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:55.511802')
('2015-03-21 10:33:57.008154', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:57.008083')
('2015-03-21 10:33:58.510164', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:58.510092')
('2015-03-21 10:34:00.007654', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:00.007582')
('2015-03-21 10:34:01.512030', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:01.511958')
('2015-03-21 10:34:01.793706', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 35 tb0[1] 50 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.795085', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 35 tb0[1] 49 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.796088', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 35 tb0[1] 48 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.796943', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 35 tb0[1] 47 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.797671', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 35 tb0[1] 46 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.798564', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 35 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.799502', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 35 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.800523', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 35 tb0[1] 43 , tb1[0] 0 tb1[1] 0')
