('2015-03-21 09:55:32.773868', 'worker [3] started')
('2015-03-21 09:55:32.774011', 'client 8 initted')
('2015-03-21 09:55:33.008553', 'put_channel : channel login, group 1, time 2015-03-21 09:55:33.008421')
('2015-03-21 09:55:33.015661', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:33.016477', 'put_channel : channel login, group 0, time 2015-03-21 09:55:33.016382')
('2015-03-21 09:55:33.070344', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:34.510328', 'put_channel : channel login, group 1, time 2015-03-21 09:55:34.510204')
('2015-03-21 09:55:34.510977', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:34.512180', 'put_channel : channel login, group 0, time 2015-03-21 09:55:34.512054')
('2015-03-21 09:55:34.572796', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:36.009196', 'put_channel : channel login, group 1, time 2015-03-21 09:55:36.009071')
('2015-03-21 09:55:36.009820', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:36.011315', 'put_channel : channel login, group 0, time 2015-03-21 09:55:36.011083')
('2015-03-21 09:55:36.075486', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:37.509767', 'put_channel : channel login, group 1, time 2015-03-21 09:55:37.509641')
('2015-03-21 09:55:37.510604', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:37.512492', 'put_channel : channel login, group 0, time 2015-03-21 09:55:37.512410')
('2015-03-21 09:55:37.577624', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:32:31.509517', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:31.509389')
('2015-03-21 10:32:31.510168', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:31.510119')
('2015-03-21 10:32:33.009970', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:33.009855')
('2015-03-21 10:32:33.010489', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:33.010452')
('2015-03-21 10:32:34.506136', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:34.506058')
('2015-03-21 10:32:34.508125', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:34.508072')
('2015-03-21 10:32:36.009008', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:36.008934')
('2015-03-21 10:32:36.009978', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:36.009934')
('2015-03-21 10:32:37.509915', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:37.509815')
('2015-03-21 10:32:37.510659', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:37.510554')
('2015-03-21 10:32:39.010621', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:39.010526')
('2015-03-21 10:32:39.012056', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:39.012010')
('2015-03-21 10:32:40.509301', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:40.509231')
('2015-03-21 10:32:40.509758', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:40.509712')
('2015-03-21 10:32:42.010150', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:42.009975')
