('2015-03-21 09:55:33.606086', 'worker [5] started')
('2015-03-21 09:55:33.606144', 'client 8 initted')
('2015-03-21 09:55:34.508556', 'put_channel : channel login, group 1, time 2015-03-21 09:55:34.508496')
('2015-03-21 09:55:34.508744', 'put_channel : channel login, group 0, time 2015-03-21 09:55:34.508678')
('2015-03-21 09:55:34.511694', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:34.804591', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:36.008544', 'put_channel : channel login, group 1, time 2015-03-21 09:55:36.008470')
('2015-03-21 09:55:36.008983', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:36.009442', 'put_channel : channel login, group 0, time 2015-03-21 09:55:36.009412')
('2015-03-21 09:55:36.306324', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:37.508573', 'put_channel : channel login, group 0, time 2015-03-21 09:55:37.508498')
('2015-03-21 09:55:37.508784', 'put_channel : channel login, group 1, time 2015-03-21 09:55:37.508729')
('2015-03-21 09:55:37.509203', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:37.808109', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:39.008461', 'put_channel : channel login, group 1, time 2015-03-21 09:55:39.008402')
('2015-03-21 09:55:39.008638', 'put_channel : channel login, group 0, time 2015-03-21 09:55:39.008588')
('2015-03-21 09:55:39.009071', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:39.009623', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:32:31.507587', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:31.507485')
